Id,Use Case,Use Case_ENC,Status,Created Date,Close Date,Price,Discount code,Pain,Pain_ENC,Loss Reason,Loss Reason_ENC,First Name,Source,Source_ENC,Status_leads,Status_leads_ENC,Discarded/Nurturing Reason,Discarded/Nurturing Reason_ENC,Acquisition Campaign,Converted,Converted_ENC,City,City_ENC,Has discount,Has discount_ENC,Days in process
xdebpffu,Sports Events,3.0,Closed Won,2019-11-02,2019-07-15,240.0,SAVEMONTH50G,operations,1.0,,4.0,Alex16 Robinson18,Outbound,1.0,Qualified,4.0,,4.0,TradeShow 7,Yes,1.0,Chicago,2.0,True,1.0,-110.0
rnku3g3w,Educational Seminars,2.0,Closed Won,2018-12-19,2018-12-19,1008.0,RENEWYEAR30,quality of delivery,2.0,,4.0,Riley16 Brown5,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
by8z5w3n,Corporate Events,1.0,Closed Won,2019-11-26,2019-11-26,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
jhxtgf9s,Corporate Events,1.0,Closed Won,2019-07-08,2019-07-08,768.0,2SEMESTERS20OFF,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
fmvkzgge,Educational Seminars,2.0,Closed Won,2019-06-16,2019-06-16,576.0,HALFSEASON20G,,2.0,,0.0,Rowan10 Miller12,Outbound,1.0,Qualified,4.0,,1.0,,Yes,1.0,Fort Worth,6.0,True,1.0,0.0
ddljiugk,Sports Events,3.0,Closed Won,2018-03-06,2018-11-06,768.0,HALFYEAR20G,operations,1.0,,4.0,Robin10 Robinson12,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,245.0
63mb97n3,Sports Events,3.0,Closed Won,2019-04-09,2019-04-09,768.0,HALFYEAR20G,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
zzua9jrh,Sports Events,3.0,Closed Won,2019-11-02,2019-11-02,324.0,SLASH10,operations,1.0,,0.0,Charlie3 Martinez13,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,San Diego,15.0,True,1.0,0.0
79dn9cl6,Sports Events,3.0,Closed Lost,2019-07-02,2019-11-02,150.0,,,1.0,no product fit,3.0,Riley9 Jones14,Outbound,1.0,Qualified,4.0,,4.0,FestivalFever,Yes,1.0,Chicago,2.0,False,0.0,123.0
ffepcl5f,Sports Events,3.0,Closed Lost,2019-08-02,2019-11-02,150.0,,operations,1.0,lost to competitor,0.0,Alex5 Wilson19,Outbound,1.0,Qualified,4.0,,1.0,FestivalFever,Yes,1.0,Philadelphia,12.0,False,0.0,92.0
b4xo21rk,Corporate Events,1.0,Checkbox,2019-08-02,2019-07-14,1344.0,YEARLY30PROMO,operations,1.0,,5.0,Riley5 Garcia12,Outbound,1.0,Qualified,4.0,,1.0,VirtualMeetups,Yes,1.0,Austin,0.0,True,1.0,-19.0
8lfb1uro,Educational Seminars,2.0,Closed Won,2019-01-09,2019-01-15,1344.0,ANNUAL30BONUS,quality of delivery,2.0,,7.0,Charlie10 Robinson1,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,San Jose,17.0,True,1.0,6.0
fc9nvl1m,Corporate Events,1.0,Checkbox,2019-02-12,2019-02-12,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,Bailey16 Jackson16,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Dallas,4.0,True,1.0,0.0
6ztfe3e6,Educational Seminars,2.0,Demo 2,2019-07-16,2019-07-16,200.0,,,1.0,,3.0,Jamie2 Thompson18,Outbound,1.0,Qualified,4.0,,2.0,recommendation,Yes,1.0,New York,11.0,False,0.0,0.0
,Sports Events,3.0,Closed Lost,2019-07-16,2019-07-26,1344.0,ANNUAL30BONUS,operations,1.0,lost to competitor,0.0,,,0.0,,4.0,,6.0,,,1.0,,16.0,True,1.0,10.0
vxnduffz,Corporate Events,1.0,Closed Lost,2019-12-02,2019-07-13,240.0,MONTH50REBATE,operations,1.0,not target,5.0,Casey1 Martinez20,Inbound,0.0,Qualified,4.0,,0.0,VirtualMeetups,Yes,1.0,Chicago,2.0,True,1.0,-142.0
z49bqgqi,Corporate Events,1.0,Closed Won,2019-05-26,2019-05-26,1344.0,YEARLY30PROMO,financial control,0.0,,4.0,Rowan20 Smith19,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,0.0
c512twnt,Corporate Events,1.0,Closed Lost,2019-06-02,2019-07-26,324.0,,operations,1.0,no response,4.0,Skyler1 Miller15,Inbound,0.0,Qualified,4.0,,5.0,VirtualMeetups,Yes,1.0,Chicago,2.0,False,0.0,54.0
,Corporate Events,1.0,Closed Lost,2019-07-10,2019-07-23,768.0,2SEMESTERS20OFF,operations,1.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,13.0
x68m3tbs,Corporate Events,1.0,Closed Won,2019-07-21,2019-07-21,360.0,SAVE25LESS,operations,1.0,,1.0,Frankie13 Brown9,Inbound,0.0,Qualified,4.0,,6.0,Digital kit 4,Yes,1.0,San Francisco,16.0,True,1.0,0.0
ofolb7dk,Corporate Events,1.0,Closed Won,2019-05-19,2019-05-19,768.0,2SEMESTERS20OFF,operations,1.0,,1.0,Frankie13 Miller20,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,0.0
h5x1j2g9,Corporate Events,1.0,Closed Lost,2019-06-17,2019-06-17,360.0,MONTHSAVE25DEAL,operations,1.0,not target,5.0,,,0.0,,4.0,,7.0,,,1.0,,9.0,True,1.0,0.0
rgo53xvm,Educational Seminars,2.0,Closed Lost,2019-04-02,2019-06-02,240.0,ECONOMY50GIFT,operations,1.0,no response,4.0,Jordan14 Davis11,Outbound,1.0,Qualified,4.0,,4.0,ArtFair,Yes,1.0,,2.0,True,1.0,61.0
jmmfbpk7,Educational Seminars,2.0,Closed Lost,2019-06-12,2019-06-25,150.0,,quality of delivery,2.0,no response,4.0,Harper17 Brown10,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,,11.0,False,0.0,13.0
kuauz14x,Corporate Events,1.0,Closed Lost,2019-06-18,2019-06-18,200.0,,operations,1.0,no response,4.0,Robin17 Anderson12,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,False,0.0,0.0
17l95usd,Sports Events,3.0,Closed Won,2018-06-09,2018-06-11,768.0,HALFYEAR20G,quality of delivery,2.0,,7.0,Jordan8 Martinez14,Inbound,0.0,Qualified,4.0,,1.0,,Yes,1.0,San Francisco,16.0,True,1.0,2.0
,Wedding Planning,4.0,Closed Won,2019-08-02,2019-08-02,1306.6141540601634,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,0.0
yvsw3r4f,Educational Seminars,2.0,Checkbox,2019-05-22,2019-05-22,77462.0,ECONOMYDEAL,operations,1.0,,3.0,Jordan19 Robinson2,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Antonio,14.0,True,1.0,0.0
p5qe5ky0,Educational Seminars,2.0,Closed Lost,2019-05-02,2019-06-02,1344.0,ANNUAL30BONUS,operations,1.0,lost to competitor,0.0,Jamie15 Jackson4,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Chicago,2.0,True,1.0,31.0
yve105jn,Educational Seminars,2.0,Closed Won,2018-08-01,2018-08-01,768.0,HALFYEAR20G,,0.0,,4.0,Bailey14 Miller17,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Francisco,16.0,True,1.0,0.0
it5h61xb,Corporate Events,1.0,Closed Won,2018-10-07,2018-10-07,768.0,2SEMESTERS20OFF,operations,1.0,,1.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,0.0
ok5zui1q,Educational Seminars,2.0,Closed Won,2019-06-02,2019-07-08,148764.0,DOUBLE25SAVING,operations,1.0,,4.0,Reese6 Anderson5,Outbound,1.0,Qualified,4.0,,4.0,TradeShow 5,Yes,1.0,Chicago,2.0,True,1.0,36.0
dnnn222p,Corporate Events,1.0,Closed Lost,2019-06-02,2019-07-08,768.0,,operations,1.0,lost to competitor,0.0,Casey12 Davis13,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,,2.0,False,0.0,36.0
d88v2hc7,Educational Seminars,2.0,Closed Won,2019-06-18,2019-06-18,360.0,25GIFT,operations,1.0,,4.0,Quinn20 Brown11,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,0.0
sn2rvsvn,Corporate Events,1.0,Closed Won,2019-03-11,2019-03-26,960.0,ANNUAL60DEAL,operations,1.0,,4.0,Taylor15 Martin20,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,15.0
0btrb0a8,Educational Seminars,2.0,Closed Lost,2019-06-22,2019-07-14,240.0,SAVEMONTH50G,operations,1.0,no response,4.0,Robin9 Martinez1,Outbound,1.0,Qualified,4.0,,1.0,,Yes,1.0,Denver,5.0,True,1.0,22.0
7zqale9u,Corporate Events,1.0,Closed Won,2019-06-23,2019-06-23,240.0,DISCOUNT50POWER,operations,1.0,,4.0,Quinn10 Davis3,Outbound,1.0,Qualified,4.0,,5.0,,Yes,1.0,San Francisco,16.0,True,1.0,0.0
jnk7s6c8,Corporate Events,1.0,Closed Won,2019-06-24,2019-06-24,360.0,SAVE25LESS,operations,1.0,,5.0,Alex7 Garcia3,Inbound,0.0,Qualified,4.0,,7.0,,Yes,1.0,Jacksonville,9.0,True,1.0,0.0
twrigal9,Sports Events,3.0,Closed Won,2019-02-16,2019-02-20,240.0,SAVEMONTH50G,operations,1.0,,4.0,Skyler9 Taylor4,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,4.0
yvivq746,Sports Events,3.0,Closed Won,2019-06-02,2019-06-02,120.0,SEVENTYFIVEGIFT,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
smbo0z3o,Corporate Events,1.0,Closed Won,2018-10-06,2018-12-06,1344.0,YEARLY30PROMO,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,61.0
nnjd1c1y,Sports Events,3.0,Closed Won,2019-07-08,2019-07-08,1344.0,ANNUAL30BONUS,operations,1.0,,3.0,Morgan7 Smith11,Outbound,1.0,Qualified,4.0,,2.0,TradeShow 6,Yes,1.0,San Francisco,16.0,True,1.0,0.0
kqw1c7tj,Corporate Events,1.0,Closed Won,2019-11-02,2019-11-02,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,Jordan16 Wilson6,Outbound,1.0,Qualified,4.0,,5.0,FestivalFever,Yes,1.0,San Francisco,16.0,True,1.0,0.0
ku2z3k5m,Corporate Events,1.0,Closed Lost,2019-06-01,2019-06-25,148762.0,MIDYEAR50SAVE,,1.0,no response,4.0,Riley14 Martin3,Outbound,1.0,Qualified,4.0,,1.0,,Yes,1.0,Jacksonville,9.0,True,1.0,24.0
l7awiatp,Educational Seminars,2.0,Closed Lost,2019-07-10,2019-07-26,768.0,HALFYEAR20G,operations,1.0,no budget,1.0,Alex7 Wilson3,Outbound,1.0,Qualified,4.0,,1.0,TradeShow,Yes,1.0,Chicago,2.0,True,1.0,16.0
xicygoio,Corporate Events,1.0,Closed Won,2018-12-23,2019-01-19,960.0,ANNUAL60DEAL,operations,1.0,,0.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Austin,0.0,True,1.0,27.0
76t6z2up,Corporate Events,1.0,Closed Won,2019-03-27,2019-04-26,240.0,DISCOUNT50POWER,financial control,0.0,,0.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Antonio,14.0,True,1.0,30.0
,Educational Seminars,2.0,Closed Lost,2019-02-16,2019-02-17,240.0,,financial control,0.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,False,0.0,1.0
lts4wrb6,Corporate Events,1.0,Closed Won,2019-01-12,2019-01-12,1344.0,YEARLY30PROMO,operations,1.0,,5.0,Avery6 Thomas1,Inbound,0.0,Qualified,4.0,,7.0,,Yes,1.0,Jacksonville,9.0,True,1.0,0.0
hgdxh1wq,Educational Seminars,2.0,Closed Won,2019-07-16,2019-07-16,324.0,SLASH10,operations,1.0,,7.0,Jamie9 Thompson5,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,Phoenix,13.0,True,1.0,0.0
n3c65da3,Educational Seminars,2.0,Closed Won,2019-07-16,2019-07-24,0.0,NOCOSTREG,financial control,0.0,,4.0,Jamie5 Jackson1,Outbound,1.0,Qualified,4.0,,2.0,TradeShow 7,Yes,1.0,San Jose,17.0,True,1.0,8.0
,Sports Events,3.0,Closed Lost,2019-07-16,2019-12-02,750.0,ECONOMY50GIFT,quality of delivery,2.0,lost to competitor,0.0,,,1.0,,4.0,,1.0,,,1.0,,5.0,True,1.0,139.0
pnzvissb,Sports Events,3.0,Closed Lost,2019-07-16,2019-07-16,200.0,NOCOSTREG,financial control,0.0,no product fit,3.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,True,1.0,0.0
nzzc336e,Corporate Events,1.0,Closed Won,2019-07-16,2019-07-16,324.0,10OFFREDUCED,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
dpivugpk,Educational Seminars,2.0,Closed Won,2019-07-21,2019-07-21,14876.0,MONTH75SPECIAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
anusqayo,Educational Seminars,2.0,Closed Won,2019-07-21,2019-07-16,0.0,NOCOSTREG,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,-5.0
,Educational Seminars,2.0,Demo 1,2019-07-21,2019-07-26,1306.6141540601634,,financial control,0.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,False,0.0,5.0
vs1d9b6t,Sports Events,3.0,Closed Lost,2019-07-21,2019-08-28,0.0,NOCOSTREG,,1.0,lost to competitor,0.0,Skyler15 Williams12,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,San Diego,15.0,True,1.0,38.0
,Wedding Planning,4.0,Closed Won,2019-06-09,2019-09-24,1306.6141540601634,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,107.0
cxlxvt6o,Corporate Events,1.0,Closed Lost,2019-08-01,2019-06-25,360.0,SAVE25LESS,financial control,0.0,no product fit,3.0,Robin13 Garcia13,Inbound,0.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,-37.0
,Educational Seminars,2.0,Closed Lost,2019-09-01,2019-06-25,480.0,ECONOMY50GIFT,quality of delivery,2.0,no response,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,-68.0
xi6xutjn,Educational Seminars,2.0,Closed Lost,2019-06-08,2019-06-25,750.0,ECONOMY50SPECIAL,,1.0,no response,4.0,Jamie10 Garcia14,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,17.0
ws2l6t2w,Educational Seminars,2.0,Closed Won,2019-06-12,2019-06-15,360.0,25GIFT,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,3.0
qkwtyijb,Educational Seminars,2.0,Closed Lost,2019-09-26,2019-01-26,200.0,SAVINGSLIGHT,operations,1.0,lost to competitor,0.0,Jamie20 Garcia15,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Dallas,4.0,True,1.0,-243.0
,Corporate Events,1.0,Closed Lost,2019-02-12,2019-02-23,768.0,2SEMESTERS20OFF,operations,1.0,not target,5.0,,,0.0,,4.0,,7.0,,,1.0,,9.0,True,1.0,11.0
wfwovpaj,Sports Events,3.0,Closed Won,2019-04-02,2019-07-16,240.0,SAVEMONTH50G,operations,1.0,,3.0,Rowan1 Williams6,Outbound,1.0,Qualified,4.0,,2.0,Branding book,Yes,1.0,San Francisco,16.0,True,1.0,105.0
hdts50lm,Sports Events,3.0,Checkbox,2019-08-01,2019-06-09,360.0,25GIFT,operations,1.0,,4.0,Drew15 Anderson19,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,-53.0
u7m3k169,Corporate Events,1.0,Closed Won,2019-06-25,2019-07-02,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Quinn12 Thomas20,Outbound,1.0,Qualified,4.0,,4.0,VirtualMeetups,Yes,1.0,Chicago,2.0,True,1.0,7.0
49w8d6ef,Corporate Events,1.0,Checkbox,2019-07-08,2019-07-08,960.0,SEMESTER20DEALAGAIN,operations,1.0,,4.0,Devon18 Thomas8,Outbound,1.0,Qualified,4.0,,1.0,,Yes,1.0,Indianapolis,8.0,True,1.0,0.0
xbu69c32,Sports Events,3.0,Closed Won,2019-07-08,2019-07-08,150.0,MONTH75SPECIAL,,1.0,,4.0,Robin5 Thomas19,Inbound,0.0,Qualified,4.0,,5.0,Follow-up: digital guide,Yes,1.0,,2.0,True,1.0,0.0
cuok164h,Sports Events,3.0,Closed Won,2019-07-08,2019-07-08,768.0,HALFYEAR20G,operations,1.0,,4.0,Rowan11 Robinson6,Outbound,1.0,Qualified,4.0,,4.0,FestivalFever,Yes,1.0,Chicago,2.0,True,1.0,0.0
,Educational Seminars,2.0,Closed Lost,2019-07-08,2019-07-26,1344.0,ANNUAL30BONUS,operations,1.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,18.0
pgvebuqa,Sports Events,3.0,Closed Lost,2019-07-08,2019-07-08,0.0,,operations,1.0,no budget,1.0,Rowan17 Taylor19,Outbound,1.0,Qualified,4.0,,1.0,TradeShow 7,Yes,1.0,Chicago,2.0,False,0.0,0.0
,Corporate Events,1.0,Negotiation,2019-07-08,2019-07-08,576.0,,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,0.0
m8xtkrsf,Educational Seminars,2.0,Closed Lost,2019-12-02,2019-07-25,240.0,ANNUAL30BONUS,time saving,3.0,no response,4.0,Jamie7 Taylor4,Outbound,1.0,Qualified,4.0,,2.0,TradeShow 7,Yes,1.0,San Diego,15.0,True,1.0,-130.0
1eqp5n1c,Educational Seminars,2.0,Closed Won,2019-04-22,2019-04-22,360.0,25GIFT,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
8s2c10q1,Corporate Events,1.0,Closed Won,2019-01-22,2019-01-22,960.0,ANNUAL60DEAL,financial control,0.0,,4.0,,Inbound,0.0,Qualified,4.0,,4.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
2jlbmxq1,Corporate Events,1.0,Closed Won,2019-05-12,2019-05-12,768.0,2SEMESTERS20OFF,,1.0,,4.0,Drew14 Jones14,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
lpat7i1k,Corporate Events,1.0,Closed Won,2018-10-13,2018-10-17,960.0,ANNUAL60DEAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,4.0
l4zklv8f,Corporate Events,1.0,Closed Won,2018-10-13,2018-10-13,960.0,SEMESTER20DEALAGAIN,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
ile4y30z,Educational Seminars,2.0,Closed Won,2019-07-17,2019-07-20,360.0,DISCOUNT25QUICK,financial control,0.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,True,1.0,3.0
4gmsugkb,Corporate Events,1.0,Closed Won,2019-07-17,2019-07-24,768.0,2SEMESTERS20OFF,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,7.0
hdyv1cpu,Sports Events,3.0,Closed Won,2019-07-17,2019-07-17,360.0,25GIFT,operations,1.0,,4.0,,Outbound,1.0,Qualified,4.0,,4.0,Branding book,Yes,1.0,,2.0,True,1.0,0.0
0vhmxha6,Corporate Events,1.0,Closed Won,2019-07-17,2019-07-17,360.0,MONTHSAVE25DEAL,operations,1.0,,1.0,Riley12 Jackson1,Outbound,1.0,Qualified,4.0,,1.0,VirtualMeetups,Yes,1.0,Columbus,3.0,True,1.0,0.0
ryaix8j9,Educational Seminars,2.0,Closed Lost,2019-07-14,2019-07-26,200.0,,financial control,0.0,lost to competitor,0.0,Taylor3 Thompson18,Outbound,1.0,Qualified,4.0,,1.0,TradeShow 7,Yes,1.0,Los Angeles,10.0,False,0.0,12.0
,Educational Seminars,2.0,Closed Lost,2019-07-16,2019-07-16,200.0,,operations,1.0,price,7.0,,,0.0,,4.0,,1.0,,,1.0,,9.0,False,0.0,0.0
6ulae1zi,Corporate Events,1.0,Closed Won,2019-09-28,2019-09-28,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,Robin15 Harris1,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
u5t1is3m,Sports Events,3.0,Closed Lost,2019-07-08,2019-07-16,0.0,,time saving,3.0,price,7.0,Peyton18 Moore7,Inbound,0.0,Qualified,4.0,,1.0,,Yes,1.0,,9.0,False,0.0,8.0
tzeqagv8,Corporate Events,1.0,Closed Won,2019-01-20,2019-01-21,960.0,YEARLY60,operations,1.0,,5.0,Avery20 Williams16,Inbound,0.0,Qualified,4.0,,1.0,,Yes,1.0,Denver,5.0,True,1.0,1.0
u7sl6bjg,Corporate Events,1.0,Closed Lost,2019-11-02,2019-07-09,768.0,2SEMESTERS20OFF,quality of delivery,2.0,no response,4.0,Jamie2 Taylor17,Outbound,1.0,Qualified,4.0,,2.0,VirtualMeetups,Yes,1.0,,2.0,True,1.0,-116.0
zya7koxr,Corporate Events,1.0,Closed Lost,2019-06-16,2019-08-02,360.0,MONTHSAVE25DEAL,financial control,0.0,no budget,1.0,Reese12 Martin19,Inbound,0.0,Qualified,4.0,,4.0,,Yes,1.0,Chicago,2.0,True,1.0,47.0
3rln1ifx,Corporate Events,1.0,Closed Lost,2019-06-02,2019-06-25,240.0,MONTH50REBATE,operations,1.0,no response,4.0,Harper13 Anderson14,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,23.0
fzmx5c3a,Corporate Events,1.0,Closed Lost,2019-04-23,2019-04-25,360.0,SAVE25LESS,,1.0,no response,4.0,Reese4 Thompson3,Inbound,0.0,Qualified,4.0,,4.0,,Yes,1.0,Charlotte,1.0,True,1.0,2.0
,Corporate Events,1.0,Closed Lost,2019-10-31,2019-05-26,1344.0,YEARLY30PROMO,operations,1.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,-158.0
,Sports Events,3.0,Closed Lost,2019-05-13,2019-06-25,14876.0,CUTBACK75SPECIAL,operations,1.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,43.0
y2mk69si,Educational Seminars,2.0,Closed Lost,2019-02-01,2019-06-25,768.0,HALFYEAR20G,operations,1.0,no response,4.0,Harper14 Harris17,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Diego,15.0,True,1.0,144.0
,Corporate Events,1.0,Closed Lost,2019-07-02,2019-08-02,0.0,,financial control,0.0,no response,4.0,,,0.0,,4.0,,4.0,,,1.0,,2.0,False,0.0,31.0
ualpvduv,Educational Seminars,2.0,Closed Won,2019-08-01,2019-06-25,120.0,GRAND75SAVING,time saving,3.0,,4.0,Bailey15 Martinez1,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,,2.0,True,1.0,-37.0
rp7naq09,Corporate Events,1.0,Closed Won,2019-05-02,2019-05-02,360.0,SAVE25LESS,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
wwce9snq,Corporate Events,1.0,Closed Won,2018-06-10,2018-06-10,240.0,DISCOUNT50POWER,operations,1.0,,4.0,,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Columbus,3.0,True,1.0,0.0
sw157pk5,Corporate Events,1.0,Closed Won,2019-11-02,2019-11-02,768.0,2SEMESTERS20OFF,,1.0,,4.0,Morgan4 Johnson6,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
s2g9yj20,Corporate Events,1.0,Closed Won,2019-11-02,2019-11-02,1344.0,YEARLY30PROMO,operations,1.0,,4.0,,Inbound,0.0,Qualified,4.0,,5.0,TradeShow 5,Yes,1.0,Chicago,2.0,True,1.0,0.0
hpttw6qf,Corporate Events,1.0,Closed Won,2018-08-01,2018-08-01,9616.0,SEMESTER20DEALAGAIN,operations,1.0,,5.0,Quinn14 Jackson7,Inbound,0.0,Qualified,4.0,,7.0,,Yes,1.0,Houston,7.0,True,1.0,0.0
ji8kh9lq,Corporate Events,1.0,Closed Won,2018-08-19,2018-08-19,360.0,SAVE25LESS,operations,1.0,,4.0,Jamie7 Garcia1,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
0pegiisz,Corporate Events,1.0,Closed Won,2018-02-07,2018-02-07,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
83rg6i03,Educational Seminars,2.0,Closed Lost,2019-06-02,2019-07-17,324.0,,operations,1.0,no response,4.0,Charlie14 Davis11,Outbound,1.0,Qualified,4.0,,4.0,ArtFair,Yes,1.0,Charlotte,1.0,False,0.0,45.0
z1zigpp5,Educational Seminars,2.0,Closed Won,2019-06-26,2019-06-26,150.0,MONTH75SPECIAL,operations,1.0,,1.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,0.0
,Wedding Planning,4.0,Closed Won,2019-04-25,2018-12-26,1306.6141540601634,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,-120.0
,Wedding Planning,4.0,Closed Won,2019-05-26,2019-05-26,1306.6141540601634,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,0.0
n9qjc051,Corporate Events,1.0,Closed Won,2019-12-02,2019-12-02,1344.0,YEARLY30PROMO,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
zpdntxv4,Corporate Events,1.0,Closed Won,2019-06-02,2019-06-02,240.0,MONTH50REBATE,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
r4mdcshr,Educational Seminars,2.0,Closed Won,2019-06-02,2019-06-02,300.0,SAVEMORE50,operations,1.0,,4.0,Harper4 Martinez13,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,0.0
imiuh0o6,Sports Events,3.0,Closed Lost,2019-07-02,2019-06-02,240.0,SAVEMONTH50G,operations,1.0,no response,4.0,Jamie4 Taylor11,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Indianapolis,8.0,True,1.0,-30.0
41rmbmmg,Corporate Events,1.0,Closed Won,2018-11-05,2018-11-05,360.0,MONTHSAVE25DEAL,financial control,0.0,,7.0,Alex14 Brown8,Inbound,0.0,Qualified,4.0,,7.0,,Yes,1.0,Indianapolis,8.0,True,1.0,0.0
p8squ1b7,Corporate Events,1.0,Closed Won,2019-01-23,2019-01-23,960.0,ANNUAL60DEAL,,1.0,,4.0,Rowan14 Thomas18,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
